type,yearpublished,minplayers,maxplayers,playingtime,minage,users_rated,average_rating,bayes_average_rating,total_traders,total_wanters,total_wishers,average_weight
1,2009.0,2.0,2.0,120.0,0.0,53,7.85377,5.66986,10,21,45,3.3333
1,1992.0,4.0,10.0,90.0,12.0,171,6.36988,5.66981,22,12,20,2.3125
1,2011.0,2.0,3.0,15.0,8.0,308,6.06802,5.66977,15,14,30,1.5417
1,2010.0,2.0,2.0,30.0,10.0,84,7.15179,5.66973,10,50,122,2.0476
1,2012.0,2.0,2.0,180.0,13.0,58,7.80172,5.66968,6,25,55,2.4545
1,2015.0,3.0,7.0,45.0,10.0,108,6.78333,5.66965,3,84,285,1.6923
1,2006.0,2.0,4.0,60.0,10.0,58,8.0,5.66951,8,25,67,3.25
1,2003.0,2.0,2.0,30.0,8.0,143,6.50979,5.66948,15,4,20,2.2632
1,1993.0,2.0,10.0,60.0,10.0,173,6.35608,5.66943,25,6,12,1.6667
1,2014.0,2.0,6.0,30.0,7.0,296,6.08146,5.66925,20,12,74,1.16
1,2006.0,3.0,5.0,40.0,10.0,376,5.98223,5.66911,31,15,59,1.4773
1,2008.0,2.0,4.0,30.0,0.0,212,6.47299,5.66907,18,13,67,1.4483
1,1989.0,1.0,6.0,45.0,8.0,403,6.05253,5.66895,45,22,66,1.6957
1,2012.0,2.0,3.0,45.0,13.0,168,6.42244,5.6689,42,14,57,2.5
1,1999.0,2.0,8.0,60.0,12.0,743,5.87474,5.66885,75,16,63,1.5181
1,2004.0,1.0,2.0,120.0,12.0,122,6.67049,5.6688,21,11,35,3.0
1,2014.0,2.0,8.0,10.0,10.0,67,7.45522,5.66877,1,21,57,1.5
1,1981.0,2.0,6.0,60.0,6.0,1416,5.7791,5.66863,172,27,155,1.2985
1,2011.0,2.0,5.0,240.0,16.0,126,6.66627,5.66856,17,16,65,3.5238
1,1992.0,2.0,8.0,120.0,10.0,86,7.24767,5.66847,8,8,17,2.1429
1,2013.0,1.0,4.0,15.0,8.0,454,5.94784,5.66819,62,8,41,1.0769
1,2000.0,2.0,4.0,30.0,8.0,151,6.43596,5.66815,30,16,34,1.2778
1,1977.0,2.0,2.0,120.0,12.0,133,6.76361,5.66813,27,13,15,2.8333
1,2011.0,2.0,4.0,15.0,6.0,197,6.26168,5.66813,18,24,43,1.0909
1,2014.0,2.0,6.0,90.0,12.0,114,6.77474,5.668,21,13,40,2.1538
1,2009.0,3.0,4.0,40.0,8.0,181,6.38668,5.6677,29,24,80,1.7333
1,2014.0,2.0,4.0,40.0,10.0,126,6.55794,5.66752,2,26,93,2.2857
1,1983.0,2.0,4.0,90.0,12.0,312,6.09327,5.66751,34,22,76,1.9565
1,2014.0,2.0,4.0,30.0,14.0,165,6.40394,5.66751,2,16,117,1.5
1,2008.0,2.0,2.0,30.0,0.0,99,7.67323,5.66747,4,17,70,3.3158
1,1991.0,2.0,8.0,120.0,12.0,152,6.64079,5.66743,53,11,28,2.5333
1,2008.0,2.0,4.0,180.0,12.0,181,6.41575,5.66742,38,19,55,2.5152
1,2005.0,1.0,1.0,30.0,8.0,132,6.62652,5.6674,4,7,75,1.7083
1,1996.0,2.0,4.0,45.0,10.0,184,6.32147,5.66729,10,18,29,1.9474
1,2005.0,2.0,2.0,0.0,10.0,98,7.03724,5.66715,10,46,75,3.3333
1,1993.0,3.0,5.0,60.0,12.0,176,6.3088,5.66714,16,15,26,2.6
1,2001.0,2.0,2.0,300.0,14.0,101,6.85099,5.6671,14,39,54,3.1429
1,2000.0,3.0,5.0,30.0,10.0,540,5.9042,5.66699,42,15,32,1.3382
1,2010.0,2.0,6.0,20.0,6.0,78,7.05769,5.66695,6,21,42,1.0
1,2012.0,2.0,4.0,45.0,12.0,120,6.67646,5.66695,10,7,48,2.0714
1,2012.0,2.0,3.0,20.0,10.0,154,6.53078,5.66682,17,8,28,2.1176
1,2008.0,2.0,2.0,120.0,12.0,165,6.43273,5.66681,47,23,86,2.8542
1,1993.0,2.0,2.0,120.0,12.0,180,6.45333,5.6668,13,29,61,2.4706
1,2003.0,2.0,2.0,120.0,12.0,70,7.5659,5.66651,4,10,25,3.6
1,2013.0,2.0,4.0,45.0,10.0,117,6.63077,5.66647,8,32,95,2.2667
1,2006.0,2.0,6.0,60.0,10.0,482,5.92815,5.66645,109,14,46,1.8
1,2001.0,3.0,4.0,60.0,10.0,503,5.89206,5.66635,100,9,28,2.1915
1,2006.0,1.0,4.0,45.0,12.0,158,6.41994,5.66634,29,15,36,1.8485
1,2002.0,2.0,4.0,60.0,12.0,199,6.23116,5.66634,28,27,51,2.7333
1,2014.0,1.0,4.0,60.0,12.0,69,8.19565,5.66627,0,3,25,2.4167
1,2014.0,3.0,6.0,30.0,8.0,142,6.57465,5.66623,4,7,22,1.0
1,1930.0,2.0,4.0,20.0,8.0,101,6.9599,5.66623,1,2,5,2.5
1,2009.0,2.0,0.0,0.0,12.0,67,7.27761,5.66619,3,10,9,2.8182
1,1992.0,2.0,10.0,45.0,10.0,184,6.3125,5.66613,37,3,8,1.2
1,1996.0,3.0,6.0,90.0,10.0,713,5.90219,5.66613,132,18,42,2.2073
1,2012.0,1.0,4.0,45.0,10.0,170,6.35859,5.66588,21,28,116,2.0476
1,2014.0,2.0,5.0,20.0,10.0,115,6.67217,5.66583,2,39,153,1.2727
1,2004.0,2.0,2.0,180.0,12.0,101,6.81337,5.66562,21,10,21,2.7826
1,2011.0,2.0,2.0,0.0,14.0,47,8.31808,5.66549,6,2,7,3.75
1,2013.0,2.0,4.0,30.0,10.0,87,6.98851,5.66541,4,48,103,2.125
1,2013.0,2.0,6.0,30.0,8.0,337,5.98665,5.66522,39,26,124,2.1154
1,2006.0,2.0,15.0,20.0,12.0,220,6.22345,5.665,17,3,20,1.3571
1,1800.0,2.0,4.0,30.0,10.0,198,6.23972,5.66494,0,1,12,1.5
1,2007.0,3.0,8.0,0.0,12.0,142,6.515,5.66482,6,1,13,1.1538
1,2009.0,1.0,4.0,15.0,14.0,236,6.16907,5.66475,14,5,35,1.25
1,1995.0,2.0,4.0,45.0,12.0,234,6.25872,5.66471,74,23,28,2.7
1,2014.0,3.0,5.0,180.0,0.0,68,7.36765,5.66469,11,51,177,3.4286
1,2004.0,2.0,4.0,90.0,12.0,286,6.10402,5.66469,117,21,59,2.907
1,1996.0,2.0,7.0,30.0,8.0,1150,5.81037,5.66453,135,6,34,1.2955
1,2005.0,2.0,6.0,300.0,14.0,65,7.39385,5.66437,1,38,46,3.25
1,1992.0,2.0,2.0,360.0,12.0,108,6.85046,5.66436,32,4,14,3.7692
1,2013.0,2.0,2.0,180.0,12.0,65,7.42,5.66419,11,12,46,3.3125
1,1987.0,2.0,2.0,240.0,12.0,163,6.49233,5.66418,42,9,17,2.5294
1,2013.0,1.0,2.0,30.0,0.0,53,8.22264,5.66412,5,16,37,2.2857
1,2007.0,2.0,2.0,180.0,0.0,149,6.48691,5.66412,27,39,82,2.7297
1,2014.0,2.0,8.0,30.0,12.0,87,7.27586,5.66405,4,8,28,2.4286
1,2013.0,2.0,5.0,0.0,0.0,87,7.04862,5.66393,8,21,70,1.2222
1,2013.0,2.0,4.0,45.0,12.0,155,6.37136,5.66377,18,19,108,2.7143
1,2010.0,2.0,5.0,30.0,8.0,298,6.03708,5.66366,20,17,32,1.625
1,2013.0,1.0,2.0,0.0,0.0,65,7.54585,5.66351,4,28,69,2.3636
1,2012.0,2.0,6.0,15.0,10.0,271,6.13325,5.66343,6,9,34,1.15
1,2015.0,2.0,4.0,30.0,12.0,127,7.0874,5.6634,9,8,48,1.6471
1,2003.0,3.0,5.0,120.0,12.0,339,6.08555,5.6632,59,21,63,2.4
1,2003.0,3.0,6.0,60.0,10.0,100,6.8074,5.66313,5,7,20,1.8571
1,2006.0,2.0,4.0,180.0,12.0,71,7.31408,5.66307,3,17,44,3.4615
1,2013.0,4.0,7.0,30.0,12.0,79,7.04544,5.66307,0,2,23,1.8571
1,2011.0,3.0,6.0,90.0,8.0,219,6.3379,5.663,22,7,63,1.8125
1,2013.0,2.0,4.0,60.0,10.0,58,7.90862,5.66295,3,28,68,2.3333
1,1998.0,2.0,2.0,90.0,12.0,64,7.60078,5.66277,2,5,11,2.5
1,2007.0,2.0,2.0,45.0,0.0,139,6.55791,5.66275,45,12,35,3.3158
1,2003.0,3.0,6.0,10.0,12.0,333,6.05075,5.66274,36,10,53,1.5172
1,2004.0,2.0,2.0,180.0,12.0,53,7.9174,5.66249,7,7,24,3.625
1,1998.0,2.0,4.0,60.0,9.0,166,6.33946,5.66235,35,11,12,1.8889
1,2010.0,1.0,4.0,20.0,7.0,156,6.35865,5.66222,10,2,19,1.4167
1,2000.0,2.0,4.0,20.0,10.0,110,6.67364,5.66214,9,16,22,2.1818
1,1992.0,2.0,2.0,360.0,12.0,87,7.17759,5.66198,12,4,15,3.7143
1,1999.0,0.0,0.0,0.0,8.0,110,6.70591,5.66156,11,27,48,1.8571
1,2010.0,1.0,4.0,30.0,10.0,226,6.16575,5.66126,47,13,45,2.0
1,2007.0,2.0,2.0,10.0,8.0,137,6.48832,5.6612,8,20,49,2.0
1,1992.0,2.0,2.0,360.0,12.0,89,7.12472,5.6611,8,15,18,3.5238
1,1985.0,1.0,6.0,120.0,12.0,88,7.00795,5.66102,15,90,173,2.8889
1,2015.0,2.0,4.0,45.0,0.0,101,6.78812,5.661,11,15,42,2.2308
1,2012.0,3.0,5.0,90.0,10.0,87,7.11207,5.66085,15,23,93,2.8571
1,2000.0,2.0,4.0,10.0,6.0,260,6.07923,5.66072,19,17,41,1.0303
1,1981.0,2.0,6.0,150.0,12.0,447,6.00884,5.66066,62,16,57,2.1304
1,2011.0,2.0,2.0,20.0,8.0,82,7.11341,5.66044,1,19,68,2.3333
1,2008.0,2.0,4.0,45.0,8.0,160,6.31701,5.66035,11,13,36,2.2727
1,1989.0,2.0,2.0,240.0,12.0,87,7.01954,5.66014,12,26,31,3.0
1,1991.0,2.0,8.0,30.0,7.0,216,6.21157,5.66012,17,30,44,1.3158
1,2014.0,2.0,2.0,30.0,10.0,175,6.42714,5.66002,14,17,42,1.7143
1,2012.0,2.0,4.0,20.0,13.0,232,6.13899,5.65992,36,17,53,1.6154
1,2006.0,2.0,5.0,40.0,8.0,206,6.22587,5.65986,15,16,40,1.4839
1,1996.0,1.0,2.0,240.0,12.0,84,7.13929,5.65985,28,6,20,3.2778
1,2008.0,1.0,6.0,20.0,7.0,135,6.59481,5.65978,5,5,10,1.3529
1,1979.0,1.0,3.0,0.0,12.0,88,7.08409,5.65972,19,6,13,3.7273
1,2002.0,2.0,4.0,120.0,12.0,82,6.99268,5.65966,8,15,30,2.3077
1,2007.0,2.0,4.0,10.0,3.0,176,6.26534,5.65965,28,13,23,1.0
1,2013.0,2.0,6.0,45.0,10.0,124,6.60403,5.6596,6,11,40,1.5455
1,2009.0,3.0,5.0,75.0,10.0,134,6.54627,5.65946,11,4,17,2.4545
1,2007.0,2.0,2.0,45.0,10.0,209,6.22655,5.6594,141,13,81,2.2593
1,1991.0,2.0,10.0,120.0,12.0,77,7.18312,5.65923,2,2,4,2.5
1,2009.0,2.0,2.0,20.0,8.0,169,6.32018,5.65909,34,10,37,1.6316
1,700.0,2.0,2.0,5.0,8.0,367,5.9794,5.65899,7,2,14,1.913
1,2005.0,2.0,2.0,10.0,8.0,260,6.16846,5.65885,33,14,22,1.2703
1,2012.0,2.0,2.0,10.0,8.0,404,5.93782,5.65881,154,9,36,1.7931
1,1680.0,2.0,2.0,20.0,7.0,149,6.41544,5.6588,5,7,30,2.625
1,2009.0,2.0,2.0,30.0,10.0,87,6.88391,5.65866,13,8,52,1.5294
1,2010.0,2.0,2.0,0.0,0.0,61,7.65131,5.65866,2,13,22,2.4
1,1997.0,1.0,2.0,360.0,16.0,58,7.83017,5.65864,4,19,33,4.0769
1,2010.0,2.0,2.0,0.0,0.0,61,7.49836,5.65858,6,19,55,2.4375
1,1989.0,3.0,6.0,30.0,18.0,346,5.98801,5.65858,60,7,48,1.1622
1,2004.0,2.0,4.0,30.0,12.0,252,6.1019,5.65857,35,11,32,2.0968
1,2006.0,2.0,2.0,30.0,9.0,121,6.55752,5.65844,12,16,34,2.0
1,2013.0,1.0,6.0,45.0,13.0,114,6.68816,5.65833,12,36,93,1.8
1,1986.0,2.0,2.0,45.0,8.0,78,7.24615,5.65823,8,12,44,2.6
1,1975.0,2.0,5.0,20.0,8.0,93,6.83011,5.65822,5,6,8,1.3333
1,2007.0,2.0,8.0,30.0,8.0,734,5.8779,5.65817,46,21,117,1.4384
1,2006.0,2.0,2.0,60.0,15.0,61,7.76557,5.65802,4,8,42,3.7
1,1997.0,1.0,2.0,240.0,12.0,67,7.40672,5.65798,14,16,29,3.5
1,2010.0,3.0,6.0,15.0,6.0,184,6.32913,5.65796,4,10,32,1.0
1,2010.0,2.0,2.0,40.0,10.0,50,8.067,5.6579,0,4,33,4.0
1,1990.0,2.0,2.0,120.0,12.0,190,6.33053,5.65781,33,15,17,2.1515
1,1984.0,1.0,1.0,60.0,12.0,115,6.79391,5.65766,25,62,156,2.5333
1,2005.0,2.0,2.0,30.0,12.0,79,7.07835,5.65761,17,14,36,2.8462
1,2007.0,2.0,5.0,0.0,6.0,150,6.36353,5.65753,7,3,6,1.6667
1,2009.0,1.0,6.0,25.0,0.0,81,6.95988,5.65752,4,18,37,2.2
1,1996.0,2.0,2.0,240.0,15.0,92,6.9125,5.6574,25,7,24,3.8333
1,2002.0,1.0,4.0,120.0,10.0,88,6.85511,5.65738,11,30,49,1.8462
1,2014.0,2.0,4.0,45.0,10.0,192,6.22552,5.65735,8,41,127,2.0
1,2014.0,4.0,7.0,30.0,13.0,93,7.00108,5.65734,21,19,70,2.0
1,1997.0,1.0,3.0,180.0,12.0,102,6.75392,5.65724,12,14,32,2.8824
1,2014.0,4.0,8.0,30.0,8.0,139,6.69266,5.65721,25,9,42,1.5
1,1995.0,1.0,2.0,180.0,16.0,97,6.94175,5.65706,21,3,22,3.4706
1,2011.0,2.0,4.0,15.0,6.0,297,6.06892,5.65702,44,3,38,1.3333
1,2010.0,2.0,4.0,45.0,6.0,133,6.48797,5.657,5,7,25,1.1875
1,1983.0,2.0,2.0,60.0,10.0,109,6.76147,5.65679,10,58,99,1.5
1,1971.0,2.0,6.0,90.0,12.0,339,5.99543,5.65665,154,12,47,2.3
1,2010.0,4.0,6.0,30.0,16.0,72,7.25278,5.65658,2,0,3,3.1875
1,1999.0,2.0,8.0,60.0,10.0,186,6.21653,5.65652,7,63,95,2.0
1,2010.0,1.0,2.0,60.0,10.0,108,6.7713,5.6565,6,39,77,1.4643
1,2016.0,2.0,5.0,115.0,14.0,50,8.384,5.65648,1,190,1499,3.5714
1,2013.0,3.0,10.0,30.0,5.0,276,6.2087,5.65644,13,26,113,1.3684
1,2010.0,4.0,7.0,20.0,10.0,172,6.27326,5.65642,37,4,19,1.2
1,1999.0,2.0,5.0,60.0,13.0,3499,5.76505,5.65635,299,30,213,1.4242
1,2013.0,1.0,4.0,15.0,8.0,97,6.75979,5.65633,2,37,103,1.4667
1,2013.0,1.0,4.0,60.0,15.0,209,6.36196,5.65622,25,16,71,2.0
1,1987.0,2.0,6.0,120.0,12.0,182,6.28159,5.65616,34,17,37,2.4
1,2006.0,2.0,5.0,60.0,10.0,202,6.26339,5.65596,36,38,184,2.4762
1,2012.0,2.0,6.0,15.0,4.0,154,6.40162,5.65593,0,6,21,1.125
1,2012.0,1.0,1.0,60.0,13.0,89,7.07685,5.65589,8,34,81,2.0
1,1973.0,2.0,2.0,90.0,11.0,110,6.85,5.65586,13,8,6,2.5625
1,1890.0,2.0,4.0,75.0,10.0,67,7.28358,5.65584,0,0,2,2.7692
1,1996.0,2.0,2.0,360.0,12.0,73,7.27534,5.65577,10,6,7,3.6
1,1978.0,1.0,2.0,240.0,12.0,165,6.44424,5.65576,29,6,13,2.5667
1,2010.0,2.0,6.0,45.0,12.0,134,6.45137,5.6557,14,20,101,2.1818
1,2014.0,2.0,5.0,10.0,8.0,159,6.37252,5.65563,9,8,28,1.1538
1,1981.0,2.0,4.0,360.0,12.0,140,6.54393,5.65563,10,34,55,3.0
1,2014.0,2.0,4.0,60.0,10.0,106,6.87704,5.65561,1,41,136,2.8182
1,2009.0,2.0,2.0,180.0,0.0,65,7.42929,5.6552,17,12,58,3.9444
1,2005.0,1.0,4.0,240.0,12.0,79,7.22658,5.65514,12,34,89,4.6957
1,2010.0,2.0,2.0,180.0,10.0,74,7.1,5.65512,12,41,86,2.3571
1,2014.0,2.0,5.0,30.0,14.0,79,7.34873,5.65502,4,2,11,2.3333
1,2008.0,2.0,4.0,60.0,10.0,75,7.056,5.6549,0,41,86,2.4444
1,1992.0,2.0,4.0,60.0,9.0,294,6.14728,5.65482,45,32,47,1.5897
1,2013.0,2.0,4.0,45.0,8.0,120,6.56083,5.65482,1,12,51,1.875
1,1999.0,0.0,0.0,60.0,18.0,200,6.2495,5.65477,27,6,15,1.3462
1,2006.0,3.0,6.0,60.0,12.0,451,5.88956,5.65464,71,15,72,2.254
1,2014.0,1.0,1.0,60.0,13.0,54,7.57241,5.65463,6,33,92,2.3333
1,2012.0,2.0,5.0,30.0,10.0,326,6.1408,5.65458,19,15,55,2.2222
1,2008.0,2.0,4.0,20.0,7.0,179,6.24408,5.65453,9,0,15,1.6875
1,2009.0,3.0,6.0,100.0,14.0,91,6.75165,5.65453,8,25,55,2.6154
1,2010.0,2.0,2.0,90.0,10.0,84,7.0619,5.65453,15,18,42,2.375
1,1986.0,4.0,20.0,60.0,18.0,1212,5.76317,5.6545,106,2,26,1.1818
1,2012.0,2.0,2.0,240.0,14.0,50,7.924,5.65446,2,16,44,3.5
1,2012.0,1.0,4.0,15.0,8.0,165,6.34212,5.6544,8,7,32,1.0
1,2007.0,2.0,5.0,180.0,12.0,88,7.38068,5.65437,3,32,80,3.0952
1,2005.0,2.0,6.0,15.0,8.0,726,5.87356,5.65434,52,9,57,1.2346
1,1983.0,2.0,2.0,300.0,12.0,132,6.55303,5.65429,33,7,15,3.9063
1,2010.0,2.0,5.0,30.0,8.0,188,6.18176,5.65423,6,15,37,1.3333
1,2004.0,4.0,12.0,30.0,10.0,604,5.84646,5.65418,96,19,39,2.1351
1,2003.0,1.0,6.0,60.0,8.0,451,5.92223,5.65416,62,46,249,2.5536
1,2012.0,2.0,2.0,0.0,0.0,62,7.72581,5.65407,5,21,73,3.1667
1,1976.0,2.0,2.0,120.0,12.0,143,6.45,5.65395,23,1,4,2.1935
1,2010.0,2.0,5.0,45.0,10.0,161,6.41025,5.65387,4,12,48,2.9231
1,2002.0,3.0,5.0,90.0,12.0,288,6.00417,5.65378,16,35,65,2.4138
1,1995.0,1.0,2.0,180.0,12.0,85,6.81706,5.65371,8,8,24,2.3
1,1984.0,2.0,3.0,120.0,12.0,60,7.42167,5.65363,11,17,20,2.5
1,2005.0,2.0,6.0,30.0,8.0,289,6.0583,5.65361,9,22,56,1.3023
1,1968.0,2.0,4.0,45.0,3.0,286,6.08811,5.65354,15,27,36,1.2286
1,2008.0,2.0,6.0,60.0,0.0,495,5.96893,5.65346,87,14,102,1.8864
1,2010.0,3.0,5.0,90.0,10.0,314,5.9957,5.65342,67,29,116,2.5952
1,1973.0,2.0,3.0,45.0,12.0,98,6.77347,5.65339,11,52,98,2.4375
1,2014.0,2.0,2.0,60.0,0.0,81,6.94321,5.65334,12,17,52,1.9167
1,2008.0,2.0,6.0,50.0,12.0,111,6.61036,5.65333,3,2,7,1.5
1,2012.0,2.0,3.0,20.0,8.0,116,6.52716,5.65331,6,14,33,1.6364
1,1992.0,2.0,4.0,60.0,10.0,125,6.496,5.65327,16,15,22,1.8333
1,1973.0,2.0,2.0,0.0,12.0,221,6.19683,5.65324,47,11,31,3.3667
1,1998.0,1.0,2.0,240.0,12.0,57,7.70526,5.65317,4,15,23,3.2857
1,2000.0,3.0,6.0,80.0,12.0,197,6.18685,5.65314,36,17,32,2.8462
1,2015.0,2.0,4.0,45.0,14.0,146,6.5,5.65309,18,34,148,1.8824
1,1994.0,2.0,5.0,30.0,8.0,171,6.24479,5.65304,8,65,103,1.1053
1,2009.0,2.0,5.0,15.0,6.0,211,6.17019,5.65296,23,13,39,1.0
1,2001.0,2.0,6.0,30.0,10.0,1605,5.771,5.65291,213,37,131,1.7885
1,2009.0,3.0,6.0,40.0,10.0,167,6.27084,5.65284,11,7,28,1.4167
1,1994.0,2.0,2.0,1440.0,12.0,80,7.24,5.65283,10,10,17,4.6
1,2013.0,2.0,6.0,90.0,11.0,168,6.35238,5.65275,31,33,240,2.2308
1,2006.0,2.0,2.0,360.0,12.0,104,6.74231,5.65266,7,5,22,2.375
1,1998.0,3.0,5.0,180.0,14.0,92,6.83152,5.65243,0,47,43,3.2
1,1989.0,2.0,5.0,60.0,9.0,145,6.36352,5.65241,17,9,17,1.4
1,2007.0,2.0,6.0,0.0,13.0,307,6.07492,5.65233,31,17,63,1.6207
1,1991.0,2.0,3.0,120.0,12.0,121,6.79463,5.65231,19,10,27,3.2667
1,1990.0,2.0,6.0,240.0,12.0,300,6.03083,5.65229,61,10,25,2.5641
1,2013.0,2.0,4.0,20.0,8.0,250,6.08752,5.65221,20,7,42,1.1905
1,2007.0,3.0,5.0,20.0,0.0,345,5.96224,5.6522,66,6,37,1.5
1,2009.0,6.0,33.0,0.0,15.0,62,7.50161,5.65213,2,8,28,1.7273
1,2004.0,2.0,2.0,0.0,8.0,269,6.13569,5.65208,66,9,23,2.0294
1,2011.0,2.0,2.0,15.0,8.0,229,6.09825,5.65205,12,10,43,1.3043
1,2012.0,2.0,4.0,240.0,0.0,90,6.93222,5.65204,9,60,187,2.88
1,2010.0,1.0,6.0,90.0,11.0,316,6.11041,5.65195,55,49,308,2.0
1,1983.0,1.0,4.0,300.0,12.0,77,7.12532,5.65188,10,11,13,3.0667
1,2012.0,2.0,4.0,45.0,8.0,119,6.48445,5.65178,9,27,45,2.0667
1,2015.0,2.0,5.0,15.0,7.0,809,5.90391,5.65177,13,32,126,1.0411
1,1998.0,2.0,4.0,180.0,12.0,98,6.83265,5.65176,15,5,15,2.8667
1,1979.0,2.0,4.0,120.0,12.0,137,6.56496,5.65169,9,8,15,3.0
1,2002.0,2.0,6.0,60.0,18.0,399,5.94802,5.65163,39,7,27,1.4857
1,2015.0,2.0,4.0,30.0,12.0,78,7.24086,5.65159,2,20,145,2.5
1,1994.0,2.0,12.0,150.0,12.0,72,7.26111,5.65155,15,6,16,4.381
1,1984.0,2.0,2.0,120.0,12.0,93,6.86914,5.65155,10,6,18,2.8824
1,2002.0,2.0,8.0,20.0,6.0,307,5.99723,5.65154,14,5,29,1.0909
1,2005.0,2.0,3.0,240.0,12.0,95,6.71263,5.6515,16,25,42,2.8
1,1977.0,2.0,2.0,30.0,10.0,176,6.30227,5.65143,30,18,32,2.05
1,2002.0,1.0,4.0,45.0,10.0,270,6.01833,5.65138,33,79,157,2.1515
1,2006.0,2.0,2.0,0.0,12.0,54,7.64352,5.65138,6,7,11,2.4444
1,1982.0,2.0,8.0,120.0,13.0,117,6.67786,5.65135,11,29,45,2.1538
1,2008.0,2.0,8.0,5.0,0.0,78,6.99359,5.65133,1,43,60,1.0
1,2001.0,2.0,2.0,30.0,8.0,532,5.90001,5.65118,56,11,55,1.0615
1,1996.0,2.0,2.0,180.0,10.0,63,7.59778,5.65111,0,0,6,3.8889
1,2011.0,2.0,6.0,10.0,8.0,236,6.12411,5.65109,24,5,53,1.3043
1,2010.0,2.0,4.0,20.0,8.0,309,6.02816,5.65108,24,5,24,1.575
1,2001.0,2.0,4.0,30.0,7.0,653,5.81109,5.65107,49,9,31,1.3611
1,2008.0,2.0,2.0,5.0,10.0,67,7.1609,5.65105,0,6,23,1.0
1,2003.0,3.0,8.0,30.0,10.0,192,6.16849,5.65086,32,44,130,1.125
1,2012.0,1.0,4.0,30.0,12.0,202,6.15099,5.65085,33,24,72,2.1429
1,2007.0,2.0,6.0,45.0,10.0,434,5.89866,5.65075,53,10,36,1.7455
1,2008.0,3.0,5.0,60.0,0.0,80,6.975,5.65066,10,68,150,2.7692
1,2011.0,1.0,4.0,45.0,10.0,90,6.95333,5.65059,1,10,30,1.9
1,2006.0,3.0,6.0,30.0,8.0,235,6.18255,5.6505,23,10,39,1.8205
1,1986.0,2.0,2.0,90.0,12.0,249,6.12365,5.65048,26,4,36,1.9123
1,2009.0,2.0,6.0,60.0,8.0,210,6.16548,5.65039,20,36,127,2.2222
1,2014.0,2.0,2.0,20.0,8.0,80,6.94688,5.65033,6,12,77,1.5
1,1971.0,2.0,2.0,120.0,12.0,312,6.05609,5.6503,70,10,27,2.8846
1,2010.0,1.0,8.0,30.0,11.0,459,5.88485,5.6503,72,18,127,1.4054
1,2006.0,2.0,4.0,60.0,12.0,172,6.33605,5.65029,51,15,62,2.4444
1,2009.0,1.0,1.0,25.0,10.0,123,6.58415,5.65025,3,6,69,1.8621
1,2011.0,1.0,1.0,75.0,12.0,52,7.63942,5.6502,0,23,60,2.1538
1,2013.0,2.0,4.0,20.0,7.0,74,7.03324,5.65007,5,18,36,1.5714
1,1994.0,1.0,4.0,300.0,12.0,151,6.43676,5.65005,21,12,26,3.3929
1,2003.0,2.0,2.0,120.0,12.0,73,7.13562,5.64992,12,10,28,3.5
1,2009.0,2.0,2.0,75.0,12.0,66,7.24242,5.64992,4,35,82,2.3182
1,2011.0,2.0,2.0,0.0,0.0,60,7.627,5.64988,4,16,36,3.3571
1,2015.0,2.0,4.0,30.0,8.0,88,6.98477,5.64987,2,39,116,1.625
1,1991.0,2.0,2.0,240.0,12.0,141,6.40177,5.64974,28,11,27,2.3636
1,2015.0,1.0,6.0,90.0,10.0,46,7.90185,5.64969,4,87,325,2.5
1,2009.0,1.0,2.0,240.0,12.0,68,7.22868,5.64958,10,8,30,2.7857
1,2009.0,2.0,2.0,60.0,0.0,66,7.29242,5.64958,7,10,26,1.6316
1,1997.0,2.0,8.0,60.0,0.0,200,6.1875,5.64953,33,36,46,3.4483
1,2002.0,2.0,2.0,60.0,12.0,150,6.28933,5.6495,23,11,24,2.6129
1,2013.0,2.0,5.0,30.0,8.0,177,6.21254,5.64948,6,18,76,1.4286
1,2015.0,1.0,4.0,0.0,12.0,91,6.86758,5.64946,6,27,96,2.2
1,2015.0,1.0,4.0,30.0,0.0,52,8.25385,5.64943,3,38,271,2.75
1,2008.0,2.0,2.0,70.0,0.0,61,7.32787,5.64937,4,9,19,1.9286
1,2012.0,2.0,2.0,20.0,13.0,140,6.41886,5.64936,60,11,26,1.7778
1,2005.0,3.0,5.0,90.0,10.0,146,6.38765,5.64932,15,20,42,3.0455
1,2011.0,1.0,99.0,10.0,8.0,136,6.40919,5.64931,6,8,20,1.1818
1,2013.0,1.0,2.0,60.0,10.0,54,7.80926,5.64916,6,35,74,1.9167
1,1980.0,2.0,2.0,360.0,12.0,137,6.49708,5.64912,32,6,24,3.4
1,1980.0,2.0,2.0,120.0,12.0,150,6.4322,5.64873,37,7,11,2.7273
1,1980.0,1.0,2.0,300.0,12.0,145,6.44248,5.64851,28,12,16,3.2593
1,1996.0,2.0,2.0,30.0,8.0,142,6.37683,5.6484,11,4,14,2.0
1,2001.0,2.0,5.0,360.0,15.0,64,7.41094,5.64834,9,21,39,4.7692
1,1992.0,3.0,6.0,60.0,12.0,245,6.04367,5.64813,39,17,29,2.5
1,2014.0,2.0,4.0,45.0,10.0,99,6.66616,5.6481,6,17,56,2.5
1,2004.0,2.0,5.0,30.0,12.0,108,6.68926,5.64791,3,10,70,1.88
1,2007.0,2.0,5.0,60.0,14.0,155,6.38974,5.64786,36,22,58,2.5217
1,2005.0,2.0,4.0,45.0,12.0,595,5.82499,5.64786,122,7,30,2.2877
